EXERCÍCIO,CÓDIGO ÓRGÃO SUPERIOR,NOME ÓRGÃO SUPERIOR,CÓDIGO ÓRGÃO SUBORDINADO,NOME ÓRGÃO SUBORDINADO,CÓDIGO UNIDADE ORÇAMENTÁRIA,NOME UNIDADE ORÇAMENTÁRIA,CÓDIGO FUNÇÃO,NOME FUNÇÃO,CÓDIGO SUBFUNÇÃO,NOME SUBFUNÇÃO,CÓDIGO PROGRAMA ORÇAMENTÁRIO,NOME PROGRAMA ORÇAMENTÁRIO,CÓDIGO AÇÃO,NOME AÇÃO,CÓDIGO CATEGORIA ECONÔMICA,NOME CATEGORIA ECONÔMICA,CÓDIGO GRUPO DE DESPESA,NOME GRUPO DE DESPESA,CÓDIGO ELEMENTO DE DESPESA,NOME ELEMENTO DE DESPESA,ORÇAMENTO INICIAL (R$),ORÇAMENTO ATUALIZADO (R$),ORÇAMENTO EMPENHADO (R$),ORÇAMENTO REALIZADO (R$),% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)
2026,26000,Ministério da Educação,26450,Universidade Federal do Sul da Bahia,26450,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,99305.0,99305.0,99305.0,99275.0,99.97
2026,26000,Ministério da Educação,26252,Universidade Federal de Campina Grande,26252,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,10000.0,10000.0,10000.0,0.0,0.0
2026,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,26269,UNIVERSIDADE FEDERAL DO ESTADO RIO DE JANEIRO,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,9266000.0,9266000.0,284000.0,254700.0,2.75
2026,26000,Ministério da Educação,26422,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense",26422,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,265354.75,265354.75,271354.75,45423.91,17.12
2026,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,26231,UNIVERSIDADE FEDERAL DE ALAGOAS,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,516000.0,516000.0,469800.0,314700.0,60.99
2026,26000,Ministério da Educação,26412,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",26412,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,86000.0,86000.0,86000.0,7444.96,8.66
2026,26000,Ministério da Educação,26447,Universidade Federal do Oeste da Bahia,26447,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA - UFOB,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,95360.0,95360.0,95360.0,59300.0,62.19
2026,26000,Ministério da Educação,26433,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",26433,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,136100.0,136100.0,126100.0,43122.24,31.68
2026,26000,Ministério da Educação,26263,Universidade Federal de Lavras,26263,UNIVERSIDADE FEDERAL DE LAVRAS,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,125786.57,125786.57,125786.57,62715.61,49.86
2026,26000,Ministério da Educação,26414,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso",26414,"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,188350.22,188350.22,188350.22,47894.63,25.43
2026,26000,Ministério da Educação,26243,Universidade Federal do Rio Grande do Norte,26243,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,947100.0,947100.0,947100.0,2100.0,0.22
2026,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,140760.01,140760.01,137260.01,41834.9,29.72
2026,26000,Ministério da Educação,26449,Universidade Federal do Cariri,26449,UNIVERSIDADE FEDERAL DO CARIRI - UFCA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,602700.0,602700.0,217700.0,137900.0,22.88
2026,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,26231,UNIVERSIDADE FEDERAL DE ALAGOAS,12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,15000.0,15000.0,15000.0,0.0,0.0
2026,26000,Ministério da Educação,26235,Universidade Federal de Goiás,26235,UNIVERSIDADE FEDERAL DE GOIAS,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,237325.0,237325.0,236225.0,203300.0,85.66
2026,26000,Ministério da Educação,26417,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba",26417,"INST.FED.DE EDUC.,CIENC.E TEC.DA PARAIBA",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,162585.67,162585.67,153000.0,43289.41,26.63
2026,26000,Ministério da Educação,26281,Fundação Universidade Federal de Sergipe,26281,FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,570800.0,570800.0,570800.0,151900.0,26.61
2026,26000,Ministério da Educação,26419,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",26419,"INST.FED.DE EDUC.,CIENC.E TEC.DO RS",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,114500.0,114500.0,114500.0,21679.01,18.93
2026,26000,Ministério da Educação,26441,Universidade Federal do Oeste do Pará,26441,UNIVERSIDADE FEDERAL DO OESTE DO PARA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,495582.64,495582.64,344982.64,97800.0,19.73
2026,26000,Ministério da Educação,26427,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia",26427,"INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,98928.42,98928.42,71928.42,772.27,0.78
2026,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,26268,FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,111200.0,111200.0,111200.0,111200.0,100.0
2026,26000,Ministério da Educação,26436,"Instituto Federal de Educação, Ciência e Tecnologia Sul-rio-grandense",26436,"INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,69676.0,69676.0,68676.0,6447.71,9.25
2026,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,26230,FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,33300.0,33300.0,33300.0,7200.0,21.62
2026,26000,Ministério da Educação,26424,"Instituto Federal de Educação, Ciência e Tecnologia do Tocantins",26424,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,122835.0,122835.0,122515.0,15464.5,12.59
2026,26000,Ministério da Educação,26455,Universidade Federal do Delta do Parnaíba,26455,UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,99137.0,99137.0,99137.0,49000.0,49.43
2026,26000,Ministério da Educação,26416,"Instituto Federal de Educação, Ciência e Tecnologia do Pará",26416,"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,339627.93,339627.93,336405.66,44943.05,13.23
2026,26000,Ministério da Educação,26298,Fundo Nacional de Desenvolvimento da Educação,26298,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,54180000.0,54180000.0,54180000.0,6318200.0,11.66
2026,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",26408,"INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,526382.39,526382.39,526382.39,124865.8,23.72
2026,26000,Ministério da Educação,26452,Universidade Federal de Catalão,26452,UNIVERSIDADE FEDERAL DE CATALAO,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,81525.0,81525.0,81525.0,73009.5,89.55
2026,26000,Ministério da Educação,26238,Universidade Federal de Minas Gerais,26238,UNIVERSIDADE FEDERAL DE MINAS GERAIS,12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,6000.0,6000.0,6000.0,2495.45,41.59
2026,26000,Ministério da Educação,26442,Universidade da Integração Internacional da Lusofonia Afro-Brasileira,26442,UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,2149200.0,2149200.0,327500.0,141700.0,6.59
2026,26000,Ministério da Educação,26423,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe",26423,"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,48000.0,48000.0,48000.0,11406.08,23.76
2026,26000,Ministério da Educação,26238,Universidade Federal de Minas Gerais,26238,UNIVERSIDADE FEDERAL DE MINAS GERAIS,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,129700.0,129700.0,129700.0,0.0,0.0
2026,26000,Ministério da Educação,26420,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",26420,"INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,135750.0,135750.0,135750.0,6360.66,4.69
2026,26000,Ministério da Educação,26243,Universidade Federal do Rio Grande do Norte,26243,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,35,Serviços de Consultoria,1515.0,1515.0,1515.0,0.0,0.0
2026,26000,Ministério da Educação,26425,"Instituto Federal de Educação, Ciência e Tecnologia do Acre",26425,"INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,26060.0,26060.0,26060.0,7771.57,29.82
2026,26000,Ministério da Educação,26448,Universidade Federal do Sul e Sudeste do Pará,26448,UNIV.FED.DO SUL E SUDESTE DO PARA - UNIFESSPA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,32,"Material, Bem ou Serviço para Distribuição Gratuita",41000.0,41000.0,10234.0,0.0,0.0
2026,26000,Ministério da Educação,26431,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí",26431,"INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,108769.32,108769.32,105100.0,4931.12,4.53
2026,26000,Ministério da Educação,26246,Universidade Federal de Santa Catarina,26246,UNIVERSIDADE FEDERAL DE SANTA CATARINA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,4044.36,4044.36,544.36,413.72,10.23
2026,26000,Ministério da Educação,26429,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",26429,"INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,134500.0,134500.0,129500.0,27441.74,20.4
2026,26000,Ministério da Educação,26247,Universidade Federal de Santa Maria,26247,UNIVERSIDADE FEDERAL DE SANTA MARIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,351086.17,351086.17,89343.93,36913.07,10.51
2026,26000,Ministério da Educação,26434,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense",26434,"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,1112711.13,1112711.13,981327.46,146723.19,13.19
2026,26000,Ministério da Educação,26267,Universidade Federal da Integração Latino-Americana,26267,UNIVERS. FEDERAL DA INTEG. LATINO AMERICANA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,10275.0,10275.0,9485.0,958.95,9.33
2026,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",26406,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,3269745.41,3269745.41,3046356.59,450923.92,13.79
2026,26000,Ministério da Educação,26233,Universidade Federal do Ceará,26233,UNIVERSIDADE FEDERAL DO CEARA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,62486.39,62486.39,62486.39,0.0,0.0
2026,26000,Ministério da Educação,26409,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais",26409,"INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,35910511.79,35910511.79,2119657.0,314151.48,0.87
2026,26000,Ministério da Educação,26277,Universidade Federal de Ouro Preto,26277,FUNDACAO UNIVERSIDADE FEDERAL DE OURO PRETO,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,4550.0,4550.0,4550.0,0.0,0.0
2026,26000,Ministério da Educação,26432,Instituto Federal do Paraná,26432,INSTITUTO FEDERAL DO PARANA - IFPR,12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,3984119.09,3984119.09,3357313.03,0.0,0.0
2026,26000,Ministério da Educação,26232,Universidade Federal da Bahia,26232,UNIVERSIDADE FEDERAL DA BAHIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,22000.0,22000.0,5565.0,0.0,0.0
